time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-29 00:00:00+00:00,3.0,3.0,58,24
2023-09-30 00:00:00+00:00,,,16,7
2023-10-01 00:00:00+00:00,1.0,1.0,22,7
2023-10-02 00:00:00+00:00,1.0,1.0,63,22
2023-10-03 00:00:00+00:00,1.0,1.0,51,13
2023-10-04 00:00:00+00:00,2.0,2.0,63,13
2023-10-05 00:00:00+00:00,2.0,2.0,39,16
2023-10-06 00:00:00+00:00,14.0,7.0,32,10
2023-10-07 00:00:00+00:00,13.0,8.0,19,10
2023-10-08 00:00:00+00:00,7.0,7.0,84,14
2023-10-09 00:00:00+00:00,4.0,3.0,123,26
2023-10-10 00:00:00+00:00,15.0,6.0,57,20
2023-10-11 00:00:00+00:00,6.0,6.0,125,18
2023-10-12 00:00:00+00:00,1.0,1.0,47,15
