referrer,views_total,views_unique
Google,115,63
github.com,13,9
time-series-features.gitbook.io,6,3
Bing,4,4
link.springer.com,3,2
statics.teams.cdn.office.net,2,2
arxiv.org,2,1
discourse.julialang.org,1,1
statics.gov.teams.microsoft.us,1,1
pypi.org,1,1
