referrer,views_total,views_unique
Google,127,77
github.com,58,13
pypi.org,20,11
time-series-features.gitbook.io,17,10
link.springer.com,13,4
search.brave.com,10,8
Bing,5,4
cran.r-project.org,5,1
sktime.net,4,3
chatgpt.com,3,2
