referrer,views_total,views_unique
Google,168,97
github.com,27,16
time-series-features.gitbook.io,20,8
pypi.org,15,5
Bing,13,7
medium.com,6,6
statics.teams.cdn.office.net,6,3
chatgpt.com,5,4
wiki.iis.uj.edu.pl,5,1
freedium.cfd,3,2
