referrer,views_total,views_unique
Google,131,67
github.com,28,14
time-series-features.gitbook.io,18,12
Bing,8,7
search.brave.com,6,5
Yahoo,4,3
pypi.org,4,3
ecosia.org,4,2
link.springer.com,3,2
opentimeseries.com,2,2
