referrer,views_total,views_unique
Google,223,115
github.com,78,24
pypi.org,29,8
time-series-features.gitbook.io,21,11
chatgpt.com,13,3
moma.corp.google.com,2,1
cn.bing.com,2,1
link.springer.com,2,1
colab.research.google.com,2,1
ftp.gwdg.de,2,1
