time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-08 00:00:00+00:00,3,3,43,15
2024-02-09 00:00:00+00:00,3,3,59,18
2024-02-10 00:00:00+00:00,3,3,11,8
2024-02-11 00:00:00+00:00,4,4,24,5
2024-02-12 00:00:00+00:00,4,4,81,21
2024-02-13 00:00:00+00:00,5,5,95,19
2024-02-14 00:00:00+00:00,4,4,68,23
2024-02-15 00:00:00+00:00,3,3,87,20
2024-02-16 00:00:00+00:00,5,5,36,17
2024-02-17 00:00:00+00:00,3,3,22,11
2024-02-18 00:00:00+00:00,3,3,87,13
2024-02-19 00:00:00+00:00,4,4,64,24
2024-02-20 00:00:00+00:00,4,4,95,26
2024-02-21 00:00:00+00:00,4,4,79,22
