referrer,views_total,views_unique
Google,130,77
github.com,57,12
pypi.org,25,13
link.springer.com,13,4
time-series-features.gitbook.io,10,6
search.brave.com,9,7
Bing,8,6
cran.r-project.org,5,1
sktime.net,4,3
chatgpt.com,3,2
