referrer,views_total,views_unique
Google,123,58
github.com,43,20
Bing,23,11
pypi.org,6,5
chatgpt.com,5,4
time-series-features.gitbook.io,3,3
sktime.net,2,2
ce.zchat.tech,2,1
link.springer.com,2,1
DuckDuckGo,1,1
