referrer,views_total,views_unique
Google,218,108
github.com,31,17
Bing,17,10
time-series-features.gitbook.io,8,6
opentimeseries.com,5,4
teams.microsoft.com,5,2
DuckDuckGo,4,4
statics.teams.cdn.office.net,4,3
sktime.net,4,3
chatgpt.com,4,3
