referrer,views_total,views_unique
Google,98,57
github.com,26,11
link.springer.com,6,5
pypi.org,5,4
DuckDuckGo,3,3
dynamicsandneuralsystems.github.io,3,2
Bing,2,2
search.brave.com,2,2
Baidu,1,1
chatgpt.com,1,1
