referrer,views_total,views_unique
Google,161,83
github.com,59,28
pypi.org,47,9
time-series-features.gitbook.io,19,11
DuckDuckGo,19,5
juliahub.com,18,4
pub.towardsai.net,15,1
Bing,8,3
predict-idlab.github.io,3,1
wolai.com,3,1
