time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,17,10,14,6
2026-06-07 00:00:00+00:00,17,8,19,8
2026-06-08 00:00:00+00:00,23,10,19,17
2026-06-09 00:00:00+00:00,15,10,72,26
2026-06-10 00:00:00+00:00,20,9,23,13
2026-06-11 00:00:00+00:00,17,8,26,19
2026-06-12 00:00:00+00:00,23,9,22,16
2026-06-13 00:00:00+00:00,16,6,12,6
2026-06-14 00:00:00+00:00,37,11,20,6
2026-06-15 00:00:00+00:00,32,14,115,15
2026-06-16 00:00:00+00:00,58,21,16,11
2026-06-17 00:00:00+00:00,29,18,26,17
2026-06-18 00:00:00+00:00,34,13,30,16
2026-06-19 00:00:00+00:00,39,18,14,14
