referrer,views_total,views_unique
Google,197,76
github.com,76,25
feature-based-time-series-analys.gitbook.io,16,5
link.springer.com,15,1
statics.teams.cdn.office.net,5,3
Bing,5,2
cn.bing.com,4,2
yandex.ru,3,2
pypi.org,3,2
snyk.io,3,1
