time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-16 00:00:00+00:00,3.0,2.0,24,14
2024-08-17 00:00:00+00:00,3.0,2.0,5,3
2024-08-18 00:00:00+00:00,,,9,8
2024-08-19 00:00:00+00:00,3.0,3.0,32,15
2024-08-20 00:00:00+00:00,3.0,2.0,75,12
2024-08-21 00:00:00+00:00,,,55,14
2024-08-22 00:00:00+00:00,6.0,4.0,18,14
2024-08-23 00:00:00+00:00,3.0,2.0,17,13
2024-08-24 00:00:00+00:00,4.0,1.0,24,10
2024-08-25 00:00:00+00:00,,,16,8
2024-08-26 00:00:00+00:00,1.0,1.0,62,23
2024-08-27 00:00:00+00:00,3.0,1.0,59,16
2024-08-28 00:00:00+00:00,,,39,26
2024-08-29 00:00:00+00:00,,,35,18
