referrer,views_total,views_unique
Google,91,55
github.com,59,34
chatgpt.com,12,6
teams.public.onecdn.static.microsoft,11,3
Bing,10,8
pypi.org,7,5
link.springer.com,4,3
search.brave.com,4,2
time-series-features.gitbook.io,3,3
e.mail.ru,3,1
