referrer,views_total,views_unique
Google,170,94
github.com,43,19
medium.com,11,1
time-series-features.gitbook.io,9,7
pypi.org,6,5
Bing,4,3
statics.teams.cdn.office.net,3,2
opentimeseries.com,2,2
DuckDuckGo,1,1
yanovskir.medium.com,1,1
