referrer,views_total,views_unique
Google,164,89
github.com,42,21
time-series-features.gitbook.io,16,8
pypi.org,16,8
pub.towardsai.net,9,1
DuckDuckGo,6,3
Bing,4,3
predict-idlab.github.io,3,1
aeon-toolkit.org,2,2
link.springer.com,2,2
