referrer,views_total,views_unique
Google,153,91
github.com,19,10
time-series-features.gitbook.io,10,9
pypi.org,10,8
away.vk.com,10,1
Bing,5,4
cn.bing.com,5,3
statics.teams.cdn.office.net,5,3
cran.r-project.org,4,3
link.springer.com,4,2
