time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-14 00:00:00+00:00,1,1,31,25
2025-08-15 00:00:00+00:00,1,1,18,16
2025-08-16 00:00:00+00:00,3,3,10,7
2025-08-17 00:00:00+00:00,5,5,13,10
2025-08-18 00:00:00+00:00,5,5,16,14
2025-08-19 00:00:00+00:00,1,1,13,11
2025-08-20 00:00:00+00:00,6,6,7,7
2025-08-21 00:00:00+00:00,2,2,36,20
2025-08-22 00:00:00+00:00,4,4,25,20
2025-08-23 00:00:00+00:00,4,3,2,2
2025-08-24 00:00:00+00:00,6,6,6,5
2025-08-25 00:00:00+00:00,6,6,46,25
2025-08-26 00:00:00+00:00,6,6,49,19
2025-08-27 00:00:00+00:00,1,1,30,19
