referrer,views_total,views_unique
Google,180,71
github.com,76,17
time-series-features.gitbook.io,16,9
feature-based-time-series-analys.gitbook.io,16,6
link.springer.com,8,3
paperswithcode.com,7,2
DuckDuckGo,6,1
pypi.org,5,2
cran.r-project.org,3,2
facebook.com,2,2
