referrer,views_total,views_unique
Google,148,101
github.com,26,14
time-series-features.gitbook.io,26,9
Bing,21,10
chatgpt.com,13,8
opentimeseries.com,10,2
ecosia.org,8,2
link.springer.com,7,4
pypi.org,5,4
DuckDuckGo,4,3
