referrer,views_total,views_unique
Google,67,46
github.com,22,10
time-series-features.gitbook.io,9,6
Bing,6,2
v9kg4fi819.feishu.cn,2,1
yandex.ru,2,1
opentimeseries.com,2,1
DuckDuckGo,1,1
link.springer.com,1,1
perplexity.ai,1,1
