referrer,views_total,views_unique
Google,310,85
github.com,53,20
time-series-features.gitbook.io,50,16
mail.google.com,17,1
Bing,16,3
pypi.org,6,3
statics.teams.cdn.office.net,5,2
DuckDuckGo,4,1
opentimeseries.com,3,2
sktime.net,3,2
