referrer,views_total,views_unique
Google,233,118
github.com,32,14
chatgpt.com,14,12
pypi.org,7,4
Bing,7,3
time-series-features.gitbook.io,6,4
DuckDuckGo,4,2
search.brave.com,4,1
yandex.ru,3,1
cran.r-project.org,2,2
