referrer,views_total,views_unique
Google,100,52
github.com,21,9
pypi.org,20,7
Bing,9,8
time-series-features.gitbook.io,4,2
chatgpt.com,3,3
DuckDuckGo,3,1
search.brave.com,2,2
dynamicsandneuralsystems.github.io,2,1
link.springer.com,1,1
