referrer,views_total,views_unique
Google,211,105
github.com,32,18
Bing,16,9
time-series-features.gitbook.io,7,5
opentimeseries.com,5,4
teams.microsoft.com,5,2
sktime.net,4,3
DuckDuckGo,3,3
statics.teams.cdn.office.net,3,2
chatgpt.com,3,2
