referrer,views_total,views_unique
Google,158,104
github.com,28,14
Bing,26,8
time-series-features.gitbook.io,17,7
chatgpt.com,14,9
pypi.org,7,5
mail.google.com,3,1
statics.teams.cdn.office.net,2,2
confluence.samsungds.net,2,2
DuckDuckGo,2,2
