referrer,views_total,views_unique
Google,121,66
github.com,39,13
time-series-features.gitbook.io,22,14
pypi.org,14,6
search.brave.com,9,8
Bing,5,5
chatgpt.com,4,3
link.springer.com,3,3
Yahoo,3,2
opentimeseries.com,2,2
