referrer,views_total,views_unique
Google,188,120
github.com,16,13
Bing,7,5
medium.com,6,5
statics.teams.cdn.office.net,6,4
chatgpt.com,5,4
time-series-features.gitbook.io,4,3
pypi.org,3,2
wiki.iis.uj.edu.pl,3,1
readmedium.com,2,2
