referrer,views_total,views_unique
github.com,73,10
Google,49,34
Bing,12,10
DuckDuckGo,8,6
chatgpt.com,5,3
time-series-features.gitbook.io,4,4
medium.com,2,2
qwant.com,2,1
cran.r-project.org,1,1
e.mail.ru,1,1
