referrer,views_total,views_unique
Google,67,46
github.com,34,15
Bing,21,10
time-series-features.gitbook.io,10,7
teams.public.onecdn.static.microsoft,8,3
pypi.org,5,3
chatgpt.com,1,1
cran.r-project.org,1,1
link.springer.com,1,1
nature.com,1,1
