referrer,views_total,views_unique
Google,98,53
github.com,24,12
pypi.org,20,6
Bing,10,9
DuckDuckGo,4,2
chatgpt.com,3,3
time-series-features.gitbook.io,3,1
link.springer.com,1,1
opentimeseries.com,1,1
search.brave.com,1,1
