referrer,views_total,views_unique
Google,150,111
github.com,18,9
chatgpt.com,15,9
time-series-features.gitbook.io,5,4
Bing,5,3
medium.com,3,2
link.springer.com,2,2
pypi.org,2,2
openwebui-prod.oc.sidmar.be,1,1
news.ycombinator.com,1,1
