time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-23 00:00:00+00:00,3.0,2.0,17,13
2024-08-24 00:00:00+00:00,4.0,1.0,24,10
2024-08-25 00:00:00+00:00,,,16,8
2024-08-26 00:00:00+00:00,1.0,1.0,62,23
2024-08-27 00:00:00+00:00,3.0,1.0,59,16
2024-08-28 00:00:00+00:00,,,39,26
2024-08-29 00:00:00+00:00,3.0,1.0,38,19
2024-08-30 00:00:00+00:00,1.0,1.0,20,14
2024-08-31 00:00:00+00:00,1.0,1.0,24,12
2024-09-01 00:00:00+00:00,2.0,1.0,12,5
2024-09-02 00:00:00+00:00,1.0,1.0,28,12
2024-09-03 00:00:00+00:00,1.0,1.0,36,22
2024-09-04 00:00:00+00:00,3.0,2.0,41,17
2024-09-05 00:00:00+00:00,2.0,1.0,70,19
