referrer,views_total,views_unique
Google,174,85
github.com,16,10
time-series-features.gitbook.io,7,7
away.vk.com,7,1
Bing,5,4
chatgpt.com,5,2
pypi.org,3,3
statics.teams.cdn.office.net,3,2
skyway.porsche.com,3,2
perplexity.ai,3,1
