referrer,views_total,views_unique
Google,106,57
github.com,16,10
time-series-features.gitbook.io,6,3
Bing,4,4
link.springer.com,3,2
statics.teams.cdn.office.net,2,2
arxiv.org,2,1
aeon-toolkit.org,1,1
discourse.julialang.org,1,1
chatgpt.com,1,1
