referrer,views_total,views_unique
Google,380,103
github.com,38,16
time-series-features.gitbook.io,34,18
sktime.net,26,2
pypi.org,3,3
opentimeseries.com,3,1
Bing,2,2
DuckDuckGo,2,2
researchgate.net,1,1
skine.ru,1,1
