referrer,views_total,views_unique
Google,184,104
github.com,26,18
time-series-features.gitbook.io,18,6
medium.com,11,9
chatgpt.com,8,5
DuckDuckGo,5,4
Bing,4,4
statics.teams.cdn.office.net,4,3
link.springer.com,3,3
link.gitcode.com,2,1
