time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-29 00:00:00+00:00,4,4,28,12
2025-04-30 00:00:00+00:00,8,5,18,16
2025-05-01 00:00:00+00:00,4,4,16,12
2025-05-02 00:00:00+00:00,12,7,17,15
2025-05-03 00:00:00+00:00,7,3,7,6
2025-05-04 00:00:00+00:00,13,13,10,9
2025-05-05 00:00:00+00:00,1,1,31,23
2025-05-06 00:00:00+00:00,6,3,26,21
2025-05-07 00:00:00+00:00,4,3,28,21
2025-05-08 00:00:00+00:00,9,5,83,30
2025-05-09 00:00:00+00:00,6,5,47,24
2025-05-10 00:00:00+00:00,9,6,11,9
2025-05-11 00:00:00+00:00,3,3,35,12
2025-05-12 00:00:00+00:00,6,4,52,37
