referrer,views_total,views_unique
Google,98,59
github.com,26,11
link.springer.com,6,5
pypi.org,4,3
DuckDuckGo,3,3
Baidu,1,1
Bing,1,1
chatgpt.com,1,1
cran.r-project.org,1,1
dynamicsandneuralsystems.github.io,1,1
