referrer,views_total,views_unique
Google,165,84
pypi.org,55,13
github.com,21,13
link.springer.com,21,1
time-series-features.gitbook.io,14,6
Bing,12,9
statics.teams.cdn.office.net,12,2
search.brave.com,10,8
chatgpt.com,4,3
DuckDuckGo,3,1
