referrer,views_total,views_unique
Google,132,101
github.com,38,15
Bing,20,7
time-series-features.gitbook.io,19,12
chatgpt.com,15,9
link.springer.com,13,2
pypi.org,9,7
DuckDuckGo,3,3
medium.com,2,2
statics.teams.cdn.office.net,2,2
