referrer,views_total,views_unique
Google,64,45
github.com,33,14
Bing,18,11
time-series-features.gitbook.io,9,6
teams.public.onecdn.static.microsoft,7,3
pypi.org,5,3
e.mail.ru,3,1
chatgpt.com,1,1
cran.r-project.org,1,1
link.springer.com,1,1
