referrer,views_total,views_unique
Google,224,47
github.com,60,21
DuckDuckGo,24,1
time-series-features.gitbook.io,19,10
opentimeseries.com,10,2
hub.nuaa.cf,10,1
sktime.net,9,4
predict-idlab.github.io,9,1
Bing,6,5
hctsa-users.gitbook.io,4,1
