referrer,views_total,views_unique
Google,84,55
github.com,27,15
chatgpt.com,10,6
Bing,7,6
link.springer.com,4,3
pypi.org,4,3
DuckDuckGo,4,2
time-series-features.gitbook.io,4,1
search.brave.com,2,1
ulis.se,2,1
