time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-16 00:00:00+00:00,5,5,36,17
2024-02-17 00:00:00+00:00,3,3,22,11
2024-02-18 00:00:00+00:00,3,3,87,13
2024-02-19 00:00:00+00:00,4,4,64,24
2024-02-20 00:00:00+00:00,4,4,95,26
2024-02-21 00:00:00+00:00,6,6,84,24
2024-02-22 00:00:00+00:00,4,4,47,21
2024-02-23 00:00:00+00:00,4,4,69,15
2024-02-24 00:00:00+00:00,5,5,32,9
2024-02-25 00:00:00+00:00,3,3,25,10
2024-02-26 00:00:00+00:00,7,6,27,17
2024-02-27 00:00:00+00:00,4,4,72,17
2024-02-28 00:00:00+00:00,2,2,53,25
2024-02-29 00:00:00+00:00,1,1,59,24
