referrer,views_total,views_unique
Google,97,71
github.com,41,17
chatgpt.com,13,5
Bing,11,8
time-series-features.gitbook.io,10,4
ecosia.org,5,2
pypi.org,3,3
DuckDuckGo,3,2
link.springer.com,3,2
medium.com,3,1
