time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-07 00:00:00+00:00,12.0,8.0,46,28
2025-08-08 00:00:00+00:00,8.0,8.0,24,19
2025-08-09 00:00:00+00:00,4.0,4.0,7,7
2025-08-10 00:00:00+00:00,5.0,5.0,4,3
2025-08-11 00:00:00+00:00,13.0,13.0,83,17
2025-08-12 00:00:00+00:00,12.0,12.0,27,22
2025-08-13 00:00:00+00:00,17.0,17.0,27,23
2025-08-14 00:00:00+00:00,,,31,25
2025-08-15 00:00:00+00:00,,,18,16
2025-08-16 00:00:00+00:00,,,10,7
2025-08-17 00:00:00+00:00,,,13,10
2025-08-18 00:00:00+00:00,,,16,14
2025-08-19 00:00:00+00:00,,,13,11
2025-08-20 00:00:00+00:00,,,7,7
