referrer,views_total,views_unique
Google,218,107
github.com,32,16
Bing,18,11
link.springer.com,14,3
time-series-features.gitbook.io,7,4
opentimeseries.com,7,3
teams.microsoft.com,5,2
DuckDuckGo,4,4
statics.teams.cdn.office.net,4,3
chatgpt.com,4,3
