referrer,views_total,views_unique
Google,145,83
github.com,19,16
DuckDuckGo,12,2
Bing,11,8
aeon-toolkit.org,7,4
time-series-features.gitbook.io,4,4
pypi.org,3,3
Baidu,1,1
cran.r-project.org,1,1
ecosia.org,1,1
