referrer,views_total,views_unique
Google,100,56
github.com,29,20
Bing,22,11
pypi.org,5,5
chatgpt.com,4,3
sktime.net,2,2
time-series-features.gitbook.io,2,2
ce.zchat.tech,2,1
link.springer.com,2,1
DuckDuckGo,1,1
