time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-24 00:00:00+00:00,6.0,6.0,6,5
2025-08-25 00:00:00+00:00,6.0,6.0,46,25
2025-08-26 00:00:00+00:00,6.0,6.0,49,19
2025-08-27 00:00:00+00:00,4.0,4.0,30,19
2025-08-28 00:00:00+00:00,7.0,7.0,24,16
2025-08-29 00:00:00+00:00,2.0,2.0,16,16
2025-08-30 00:00:00+00:00,8.0,8.0,11,10
2025-08-31 00:00:00+00:00,3.0,3.0,18,8
2025-09-01 00:00:00+00:00,12.0,11.0,31,27
2025-09-02 00:00:00+00:00,6.0,6.0,19,15
2025-09-03 00:00:00+00:00,2.0,2.0,26,21
2025-09-04 00:00:00+00:00,3.0,3.0,19,16
2025-09-05 00:00:00+00:00,8.0,8.0,18,17
2025-09-06 00:00:00+00:00,,,9,7
