referrer,views_total,views_unique
Google,194,107
github.com,25,19
time-series-features.gitbook.io,23,8
chatgpt.com,9,7
medium.com,7,7
DuckDuckGo,5,4
statics.teams.cdn.office.net,4,4
link.springer.com,3,3
Bing,2,2
wiki.iis.uj.edu.pl,2,2
