referrer,views_total,views_unique
Google,213,108
chatgpt.com,20,17
github.com,18,12
time-series-features.gitbook.io,13,6
Bing,10,6
pypi.org,9,7
au.search.yahoo.com,8,1
link.springer.com,6,5
statics.teams.cdn.office.net,5,2
search.brave.com,3,2
