referrer,views_total,views_unique
Google,192,96
github.com,24,15
time-series-features.gitbook.io,12,11
pypi.org,11,8
away.vk.com,8,1
Bing,5,4
cn.bing.com,5,3
statics.teams.cdn.office.net,5,3
link.springer.com,4,2
chatgpt.com,3,2
