time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-20 00:00:00+00:00,3,3,7,5
2025-09-21 00:00:00+00:00,4,4,9,8
2025-09-22 00:00:00+00:00,11,10,22,16
2025-09-23 00:00:00+00:00,7,3,51,16
2025-09-24 00:00:00+00:00,1,1,35,21
2025-09-25 00:00:00+00:00,7,6,30,26
2025-09-26 00:00:00+00:00,2,2,58,25
2025-09-27 00:00:00+00:00,2,2,13,10
2025-09-28 00:00:00+00:00,9,9,6,5
2025-09-29 00:00:00+00:00,12,9,25,18
2025-09-30 00:00:00+00:00,5,5,27,23
2025-10-01 00:00:00+00:00,6,3,16,14
2025-10-02 00:00:00+00:00,2,2,27,17
2025-10-03 00:00:00+00:00,2,1,37,23
