referrer,views_total,views_unique
Google,173,94
github.com,62,30
pypi.org,48,10
DuckDuckGo,20,5
time-series-features.gitbook.io,19,11
juliahub.com,18,4
pub.towardsai.net,14,1
Bing,8,3
predict-idlab.github.io,3,1
wolai.com,3,1
