referrer,views_total,views_unique
Google,60,37
github.com,33,15
chatgpt.com,6,2
Bing,5,4
time-series-features.gitbook.io,4,4
nature.com,4,1
claude.ai,3,2
DuckDuckGo,2,2
doubao.com,2,2
e.mail.ru,1,1
