time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-14 00:00:00+00:00,4,4,31,21
2023-11-15 00:00:00+00:00,10,5,40,17
2023-11-16 00:00:00+00:00,4,4,56,23
2023-11-17 00:00:00+00:00,3,3,28,15
2023-11-18 00:00:00+00:00,8,8,19,9
2023-11-19 00:00:00+00:00,4,4,21,5
2023-11-20 00:00:00+00:00,10,5,55,22
2023-11-21 00:00:00+00:00,6,6,118,28
2023-11-22 00:00:00+00:00,8,8,41,15
2023-11-23 00:00:00+00:00,2,2,13,6
2023-11-24 00:00:00+00:00,4,4,23,11
2023-11-25 00:00:00+00:00,4,4,2,2
2023-11-26 00:00:00+00:00,5,5,9,4
2023-11-27 00:00:00+00:00,4,4,52,14
