time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-23 00:00:00+00:00,18,17,25,15
2025-07-24 00:00:00+00:00,7,7,38,20
2025-07-25 00:00:00+00:00,4,4,28,17
2025-07-26 00:00:00+00:00,14,8,13,11
2025-07-27 00:00:00+00:00,5,5,11,9
2025-07-28 00:00:00+00:00,4,4,37,23
2025-07-29 00:00:00+00:00,7,7,38,20
2025-07-30 00:00:00+00:00,3,3,109,18
2025-07-31 00:00:00+00:00,1,1,23,16
2025-08-01 00:00:00+00:00,4,4,18,16
2025-08-02 00:00:00+00:00,1,1,5,4
2025-08-03 00:00:00+00:00,5,5,4,4
2025-08-04 00:00:00+00:00,6,5,37,27
2025-08-05 00:00:00+00:00,6,4,20,17
