referrer,views_total,views_unique
Google,114,66
github.com,37,12
link.springer.com,10,6
nature.com,7,2
pypi.org,5,4
Bing,4,4
DuckDuckGo,3,3
time-series-features.gitbook.io,2,2
chatgpt.com,1,1
ecosia.org,1,1
