referrer,views_total,views_unique
Google,66,43
Bing,20,9
github.com,12,12
time-series-features.gitbook.io,8,7
teams.public.onecdn.static.microsoft,6,2
chatgpt.com,1,1
cran.r-project.org,1,1
link.springer.com,1,1
perplexity.ai,1,1
qwant.com,1,1
