referrer,views_total,views_unique
Google,80,51
pypi.org,24,8
Bing,22,13
github.com,17,16
time-series-features.gitbook.io,13,8
DuckDuckGo,10,7
statics.teams.cdn.office.net,9,6
chatgpt.com,4,3
search.brave.com,4,2
ecosia.org,3,1
